activity_id,assay_chembl_id,document_chembl_id,molecule_chembl_id,canonical_smiles,target_chembl_id,target_organism,standard_type,type,effective_type,standard_relation,relation,effective_relation,standard_value,standard_upper_value,standard_units,pchembl_value,value,upper_value,units,activity_comment,standard_text_value,text_value,data_validity_comment,potential_duplicate,activity_properties_json,exact_ic50,non_exact_ic50,interval_ic50,right_censored_ic50,left_censored_ic50,text_contains_inactive,single_point_inhibition,missing_structure,potential_duplicate_true,has_validity_comment,missing_target_organism,has_standard_text_value,descriptive_flags
28038780,CHEMBL5735476,CHEMBL5727829,CHEMBL5751966,Cc1cnn2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(F)ccn6)C[C@@H]54)no3)c(=O)c12,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930498,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038781,CHEMBL5735476,CHEMBL5727829,CHEMBL5751966,Cc1cnn2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(F)ccn6)C[C@@H]54)no3)c(=O)c12,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930498,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038785,CHEMBL5735476,CHEMBL5727829,CHEMBL5832402,COc1ccc(C2=C[C@@H]3[C@H](C2)[C@H]3c2noc(Cn3cnc4ncn(C)c4c3=O)n2)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,41.8,,nM,7.38,41.8,,nM,930500,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038786,CHEMBL5735476,CHEMBL5727829,CHEMBL5832402,COc1ccc(C2=C[C@@H]3[C@H](C2)[C@H]3c2noc(Cn3cnc4ncn(C)c4c3=O)n2)cc1,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930500,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038787,CHEMBL5735476,CHEMBL5727829,CHEMBL5832402,COc1ccc(C2=C[C@@H]3[C@H](C2)[C@H]3c2noc(Cn3cnc4ncn(C)c4c3=O)n2)cc1,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930500,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038791,CHEMBL5735476,CHEMBL5727829,CHEMBL5810601,COc1ccc(C2=C[C@H]3[C@@H](C2)[C@@H]3c2noc(Cn3cnc4ncn(C)c4c3=O)n2)cc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,26.6,,nM,7.58,26.6,,nM,930502,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038792,CHEMBL5735476,CHEMBL5727829,CHEMBL5810601,COc1ccc(C2=C[C@H]3[C@@H](C2)[C@@H]3c2noc(Cn3cnc4ncn(C)c4c3=O)n2)cc1,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930502,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038793,CHEMBL5735476,CHEMBL5727829,CHEMBL5810601,COc1ccc(C2=C[C@H]3[C@@H](C2)[C@@H]3c2noc(Cn3cnc4ncn(C)c4c3=O)n2)cc1,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930502,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038797,CHEMBL5735476,CHEMBL5727829,CHEMBL5956030,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc7ccccc7cn6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,90.8,,nM,7.04,90.8,,nM,930504,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038798,CHEMBL5735476,CHEMBL5727829,CHEMBL5956030,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc7ccccc7cn6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930504,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038799,CHEMBL5735476,CHEMBL5727829,CHEMBL5956030,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc7ccccc7cn6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930504,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038803,CHEMBL5735476,CHEMBL5727829,CHEMBL6048544,O=c1c2c(Cl)ccnc2ncn1Cc1nc([C@H]2C[C@](F)(c3ccc(Cl)cc3)C2)no1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,13.1,,nM,7.88,13.1,,nM,930506,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038804,CHEMBL5735476,CHEMBL5727829,CHEMBL6048544,O=c1c2c(Cl)ccnc2ncn1Cc1nc([C@H]2C[C@](F)(c3ccc(Cl)cc3)C2)no1,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930506,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038805,CHEMBL5735476,CHEMBL5727829,CHEMBL6048544,O=c1c2c(Cl)ccnc2ncn1Cc1nc([C@H]2C[C@](F)(c3ccc(Cl)cc3)C2)no1,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930506,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038809,CHEMBL5735476,CHEMBL5727829,CHEMBL5918650,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc(Cl)cn6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,142.0,,nM,6.85,142.0,,nM,930508,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038810,CHEMBL5735476,CHEMBL5727829,CHEMBL5918650,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc(Cl)cn6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930508,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038811,CHEMBL5735476,CHEMBL5727829,CHEMBL5918650,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc(Cl)cn6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930508,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038815,CHEMBL5735476,CHEMBL5727829,CHEMBL6004745,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccc(Cl)cn6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,296.0,,nM,6.53,296.0,,nM,930510,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038816,CHEMBL5735476,CHEMBL5727829,CHEMBL6004745,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccc(Cl)cn6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930510,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038817,CHEMBL5735476,CHEMBL5727829,CHEMBL6004745,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccc(Cl)cn6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930510,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038821,CHEMBL5735476,CHEMBL5727829,CHEMBL6040138,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccc(F)cc6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,10.9,,nM,7.96,10.9,,nM,930512,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038822,CHEMBL5735476,CHEMBL5727829,CHEMBL6040138,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccc(F)cc6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930512,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038823,CHEMBL5735476,CHEMBL5727829,CHEMBL6040138,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccc(F)cc6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930512,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038827,CHEMBL5735476,CHEMBL5727829,CHEMBL5785596,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc(F)cc6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,7.48,,nM,8.13,7.48,,nM,930514,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038828,CHEMBL5735476,CHEMBL5727829,CHEMBL5785596,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc(F)cc6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930514,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038829,CHEMBL5735476,CHEMBL5727829,CHEMBL5785596,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc(F)cc6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930514,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038833,CHEMBL5735476,CHEMBL5727829,CHEMBL5860004,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccncc6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,189.0,,nM,6.72,189.0,,nM,930516,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038834,CHEMBL5735476,CHEMBL5727829,CHEMBL5860004,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccncc6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930516,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038835,CHEMBL5735476,CHEMBL5727829,CHEMBL5860004,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccncc6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930516,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038839,CHEMBL5735476,CHEMBL5727829,CHEMBL5934623,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccncc6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,129.0,,nM,6.89,129.0,,nM,930518,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038840,CHEMBL5735476,CHEMBL5727829,CHEMBL5934623,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccncc6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930518,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038841,CHEMBL5735476,CHEMBL5727829,CHEMBL5934623,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccncc6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930518,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038845,CHEMBL5735476,CHEMBL5727829,CHEMBL6037392,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccccn6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,118.0,,nM,6.93,118.0,,nM,930520,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038846,CHEMBL5735476,CHEMBL5727829,CHEMBL6037392,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccccn6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930520,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038847,CHEMBL5735476,CHEMBL5727829,CHEMBL6037392,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccccn6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930520,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038851,CHEMBL5735476,CHEMBL5727829,CHEMBL6043296,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccccn6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,209.0,,nM,6.68,209.0,,nM,930522,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038852,CHEMBL5735476,CHEMBL5727829,CHEMBL6043296,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccccn6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930522,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038853,CHEMBL5735476,CHEMBL5727829,CHEMBL6043296,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccccn6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930522,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038857,CHEMBL5735476,CHEMBL5727829,CHEMBL6015216,Cn1nnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,74.5,,nM,7.13,74.5,,nM,930524,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038858,CHEMBL5735476,CHEMBL5727829,CHEMBL6015216,Cn1nnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930524,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038859,CHEMBL5735476,CHEMBL5727829,CHEMBL6015216,Cn1nnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930524,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038863,CHEMBL5735476,CHEMBL5727829,CHEMBL5957719,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ccncc6F)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,383.0,,nM,6.42,383.0,,nM,930526,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038864,CHEMBL5735476,CHEMBL5727829,CHEMBL5957719,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ccncc6F)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930526,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038865,CHEMBL5735476,CHEMBL5727829,CHEMBL5957719,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ccncc6F)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930526,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038869,CHEMBL5735476,CHEMBL5727829,CHEMBL5854314,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ncccc6F)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,143.0,,nM,6.84,143.0,,nM,930528,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038870,CHEMBL5735476,CHEMBL5727829,CHEMBL5854314,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ncccc6F)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930528,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038871,CHEMBL5735476,CHEMBL5727829,CHEMBL5854314,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6ncccc6F)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930528,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038875,CHEMBL5735476,CHEMBL5727829,CHEMBL6020750,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6cccnc6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,179.0,,nM,6.75,179.0,,nM,930530,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038876,CHEMBL5735476,CHEMBL5727829,CHEMBL6020750,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6cccnc6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930530,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038877,CHEMBL5735476,CHEMBL5727829,CHEMBL6020750,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6cccnc6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930530,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038881,CHEMBL5735476,CHEMBL5727829,CHEMBL6013511,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6cccnc6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,348.0,,nM,6.46,348.0,,nM,930532,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038882,CHEMBL5735476,CHEMBL5727829,CHEMBL6013511,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6cccnc6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930532,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038883,CHEMBL5735476,CHEMBL5727829,CHEMBL6013511,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6cccnc6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930532,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038887,CHEMBL5735476,CHEMBL5727829,CHEMBL5976855,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc7ccncc7c6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,58.7,,nM,7.23,58.7,,nM,930534,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038888,CHEMBL5735476,CHEMBL5727829,CHEMBL5976855,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc7ccncc7c6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930534,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038889,CHEMBL5735476,CHEMBL5727829,CHEMBL5976855,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc7ccncc7c6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930534,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038893,CHEMBL5735476,CHEMBL5727829,CHEMBL5761361,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccc7ccncc7c6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,16.6,,nM,7.78,16.6,,nM,930536,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038894,CHEMBL5735476,CHEMBL5727829,CHEMBL5761361,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccc7ccncc7c6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930536,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038895,CHEMBL5735476,CHEMBL5727829,CHEMBL5761361,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccc7ccncc7c6)C[C@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930536,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038899,CHEMBL5735476,CHEMBL5727829,CHEMBL5952236,Cc1nn(C)c2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c12,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,58.5,,nM,7.23,58.5,,nM,930538,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038900,CHEMBL5735476,CHEMBL5727829,CHEMBL5952236,Cc1nn(C)c2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c12,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930538,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038901,CHEMBL5735476,CHEMBL5727829,CHEMBL5952236,Cc1nn(C)c2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c12,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930538,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038905,CHEMBL5735476,CHEMBL5727829,CHEMBL5836096,Cc1cnn2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c12,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,15.1,,nM,7.82,15.1,,nM,930540,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038906,CHEMBL5735476,CHEMBL5727829,CHEMBL5836096,Cc1cnn2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c12,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930540,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038907,CHEMBL5735476,CHEMBL5727829,CHEMBL5836096,Cc1cnn2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cc(Cl)ccn6)C[C@@H]54)no3)c(=O)c12,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930540,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038911,CHEMBL5735476,CHEMBL5727829,CHEMBL5823394,Cn1nnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cccc(Cl)c6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,10.6,,nM,7.97,10.6,,nM,930542,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038912,CHEMBL5735476,CHEMBL5727829,CHEMBL5823394,Cn1nnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cccc(Cl)c6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930542,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038913,CHEMBL5735476,CHEMBL5727829,CHEMBL5823394,Cn1nnc2ncn(Cc3nc([C@H]4[C@@H]5CN(c6cccc(Cl)c6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930542,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038917,CHEMBL5735476,CHEMBL5727829,CHEMBL6047294,Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3c2noc(Cn3cnc4ncn(C)c4c3=O)n2)nc1,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,222.0,,nM,6.65,222.0,,nM,930544,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038918,CHEMBL5735476,CHEMBL5727829,CHEMBL6047294,Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3c2noc(Cn3cnc4ncn(C)c4c3=O)n2)nc1,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930544,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038919,CHEMBL5735476,CHEMBL5727829,CHEMBL6047294,Cc1ccc(N2C[C@@H]3[C@H](C2)[C@H]3c2noc(Cn3cnc4ncn(C)c4c3=O)n2)nc1,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930544,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038923,CHEMBL5735476,CHEMBL5727829,CHEMBL5972614,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc(Cl)cc6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,IC50,IC50,IC50,=,=,=,9.78,,nM,8.01,9.78,,nM,930546,,,,0,,True,False,False,False,False,False,False,False,False,False,False,False,exact_ic50
28038924,CHEMBL5735476,CHEMBL5727829,CHEMBL5972614,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc(Cl)cc6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,kon,kon,KON,=,=,=,,,,,,,M-1-s-1,930546,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
28038925,CHEMBL5735476,CHEMBL5727829,CHEMBL5972614,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc(Cl)cc6)C[C@@H]54)no3)c(=O)c21,CHEMBL6007,Homo sapiens,k_off,koff,K_OFF,=,=,=,,,s-1,,,,s-1,930546,,,,0,,False,False,False,False,False,False,False,False,False,False,False,False,
