inchikey,std_smiles,molecule_chembl_id,pchembl_median,pchembl_min,pchembl_max,pchembl_std,n_measurements,year_min,year_max,n_documents,n_assays
SCMGPSOKSOKBBN-XLIONFOSSA-N,O=C(NCc1cc(F)cc(-c2ccc(C(F)(F)F)nn2)c1)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL5866870,7.7,7.7,7.7,,1,2022,2022,1,1
SCPVZTYGMSQVAC-XMCHAPAWSA-N,O=C(NCc1cc(-c2ccc(C(F)(F)F)nc2)ncn1)[C@@H]1C[C@H]2C[C@H]2N1S(=O)(=O)c1ccc(F)cc1,CHEMBL5916202,6.81,6.81,6.81,,1,2022,2022,1,1
SDKINESYISJNHI-UHFFFAOYSA-N,CC(C)C(NC(=O)c1ccccc1)C(=O)c1ccc(C#N)cc1,CHEMBL2071498,5.4,5.4,5.4,,1,2012,2012,1,1
SEGWTDQQCHLCHX-IRBZQWRBSA-N,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1C[C@H]2COC[C@H]2N1S(=O)(=O)c1ccc(F)cc1,CHEMBL5761294,6.35,6.35,6.35,,1,2022,2022,1,1
SEGWTDQQCHLCHX-XARZLDAJSA-N,O=C(NCc1cc(-c2ccc(C(F)(F)F)cc2)ncn1)[C@@H]1C[C@@H]2COC[C@@H]2N1S(=O)(=O)c1ccc(F)cc1,CHEMBL6048913,6.37,6.37,6.37,,1,2022,2022,1,1
SELZLURRXNIGSN-JXFKEZNVSA-N,Cc1cc(Cn2c(=O)c3c(ncn3[C@@H](C)C(=O)Nc3cccc(-c4cnc(N5CCC[C@H]5C(F)(F)F)nc4)n3)n(C)c2=O)no1,CHEMBL5772739,9.0,9.0,9.0,,1,2019,2019,1,1
SEZSWZYJAHZVBQ-UHFFFAOYSA-N,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(F)c(C(F)(F)F)c4)cs3)cccc2n(C)c1=O,CHEMBL3897802,7.7,7.7,7.7,,1,2015,2015,1,1
SFIQAZWEBFWFFD-JTQLQIEISA-N,Cc1noc(Cn2c(=O)c3c(ncn3[C@@H](C)C(=O)Nc3cncc(-c4cnc(C(F)(F)F)nc4)n3)n(C)c2=O)n1,CHEMBL5940016,7.7,7.7,7.7,,1,2019,2019,1,1
SFQUEYCZYVQMRY-CTYIDZIISA-N,O=c1c2cccnc2ncn1Cc1nn([C@H]2C[C@H](c3ccc(Cl)cc3)C2)c(=O)o1,CHEMBL5779407,7.79,7.79,7.79,,1,2021,2021,1,1
SFVBXBHHOGKJEW-RQJWMODNSA-N,CN1C=NC2N=CN(Cc3nc([C@@H]4CO[C@@H](c5cc(F)c(Cl)c(F)c5)C4)no3)C(=O)C21,CHEMBL5931500,7.605,7.32,7.89,0.4030508652763313,2,2020,2020,1,2
SGCZWBXKGMRYGM-XOIINTDNSA-N,Cn1cnc2ncn(Cc3nc([C@@H]4[C@@H]5C[C@H]4CN(c4ccccc4)C5)no3)c(=O)c21,CHEMBL6195964,7.109999999999999,7.08,7.14,0.04242640687119289,2,2020,2020,1,2
SGEZELHMEQVNFY-NRFANRHFSA-N,O=C(NC[C@H](Cc1ccccc1)N1CCC(O)(C(F)(F)F)CC1)C1(c2ccc(Cl)cc2)CC1,CHEMBL4208446,6.32,6.32,6.32,,1,2016,2016,1,1
SGEZELHMEQVNFY-OAQYLSRUSA-N,O=C(NC[C@@H](Cc1ccccc1)N1CCC(O)(C(F)(F)F)CC1)C1(c2ccc(Cl)cc2)CC1,CHEMBL4213371,7.28,7.28,7.28,,1,2016,2016,1,1
SGEZELHMEQVNFY-UHFFFAOYSA-N,O=C(NCC(Cc1ccccc1)N1CCC(O)(C(F)(F)F)CC1)C1(c2ccc(Cl)cc2)CC1,CHEMBL3912566,7.494999999999999,7.14,7.85,0.5020458146424484,2,2016,2016,2,2
SHEZWPJUOWPXDN-UHFFFAOYSA-N,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(OC(F)F)c(Cl)c4)cs3)cccc2n(C)c1=O,CHEMBL3904057,7.47,7.47,7.47,,1,2015,2015,1,1
SHLKDPMPLSENMB-UHFFFAOYSA-N,Cn1c(=O)c2c(ccn2CC(=O)Nc2nc(-c3ccc(C(F)(F)F)cc3)cs2)n(C)c1=O,CHEMBL1946119,5.68,5.68,5.68,,1,2012,2012,1,1
SHSSNEIQZDUKEK-LISNJYIYSA-N,CC(C)[C@H](N)C(=O)OCn1c(-c2ccc(F)c(C(F)(F)F)c2F)cs/c1=N\C(=O)Cc1csc2c1c(=O)n(C)c(=O)n2C,CHEMBL3926532,7.66,7.66,7.66,,1,2015,2015,1,1
SIHRXNYLUBLFFN-UZLBHIALSA-N,O=C(NCc1cc(-c2ccc(C(F)(F)F)nn2)ccc1F)[C@@H]1C[C@@H](F)CN1S(=O)(=O)c1ccc(F)cc1,CHEMBL6054677,7.37,7.37,7.37,,1,2022,2022,1,1
SILAPDUQPMKZOP-MQMHXKEQSA-N,Cn1cnc2cnn(Cc3nn([C@H]4C[C@H](c5ccc(Cl)cc5)C4)c(=O)o3)c(=O)c21,CHEMBL5953423,7.34,7.34,7.34,,1,2021,2021,1,1
SIVFQWBIRYGTTL-GXTWGEPZSA-N,Cc1c(N)nn2ncn(Cc3nc([C@@H]4CO[C@@H](c5ccc(F)cc5)C4)no3)c(=O)c12,CHEMBL5768800,7.685,7.34,8.03,0.48790367901871745,2,2020,2020,1,2
SJAIVGYRWIRMMF-UHFFFAOYSA-N,CC(C)C(NC(=O)c1cc(Cl)ccc1C(F)(F)F)C(=O)c1ccc([N+](=O)[O-])cc1,CHEMBL2071601,8.0,8.0,8.0,,1,2012,2012,1,1
SJUCKSBEIQPXBE-IGCXYCKISA-N,Cn1cnc2ncn(Cc3nc([C@H]4[C@@H]5C=C(c6ccc(F)c(F)c6)C[C@@H]54)no3)c(=O)c21,CHEMBL5964943,8.155000000000001,7.9,8.41,0.36062445840513846,2,2020,2020,1,2
SJUCKSBEIQPXBE-OGHNNQOOSA-N,Cn1cnc2ncn(Cc3nc([C@@H]4[C@H]5C=C(c6ccc(F)c(F)c6)C[C@H]54)no3)c(=O)c21,CHEMBL6058281,8.17,8.03,8.31,0.1979898987322341,2,2020,2020,1,2
SJYUOIRAPYIRKY-MQMHXKEQSA-N,Cn1cnc2ncn(Cc3nn([C@H]4C[C@H](c5ccc(F)cc5)C4)c(=O)o3)c(=O)c21,CHEMBL6053766,7.19,7.19,7.19,,1,2021,2021,1,1
SKHDURSNHJWXRZ-UHFFFAOYSA-N,CC(CO)C(C)Cc1ccccc1,CHEMBL5592753,4.77,4.77,4.77,,1,2024,2024,1,1
SKJSBHKZBFLKPZ-MNZLEMJZSA-N,Cn1ccc2cc(N3C[C@@H]4[C@H](C3)[C@H]4c3noc(Cn4cnc5ncn(C)c5c4=O)n3)ccc21,CHEMBL6015267,6.58,6.58,6.58,,1,2020,2020,1,1
SKLLQNALHJGISD-UKRRQHHQSA-N,Cn1cnc2ncn(Cc3nn([C@@H]4CC[C@@H](c5cccc(Cl)c5)C4)c(=O)o3)c(=O)c21,CHEMBL6060769,7.44,7.44,7.44,,1,2021,2021,1,1
SKTMPVUPTJNYLK-UHFFFAOYSA-N,CCNc1c(-c2cccc(Cl)c2)nc2ccc(C(F)(F)F)cn12,CHEMBL3961067,5.68,5.68,5.68,,1,2016,2016,1,1
SLALXZHBVOLRJL-PKOBYXMFSA-N,Cc1nc(N2CCOCC2)n2ccn(Cc3nc([C@@H]4CO[C@@H](c5ccc(Cl)cc5)C4)no3)c(=O)c12,CHEMBL5879244,6.965,6.91,7.02,0.07778174593051983,2,2020,2020,1,2
SLNROIPXLUPVIJ-XLIONFOSSA-N,N#Cc1ccc(S(=O)(=O)N2C[C@H](F)C[C@H]2C(=O)NCc2cn(-c3ccc(C(F)(F)F)cc3)nc2Cl)cc1,CHEMBL5920085,7.31,7.31,7.31,,1,2022,2022,1,1
