molecule_chembl_id,canonical_smiles,std_smiles,inchikey,mw
CHEMBL6984,CC(C)NCC(O)COC(=O)c1cccc2ccccc12,CC(C)NCC(O)COC(=O)c1cccc2ccccc12,ZZSBGFQPTJBSCP-UHFFFAOYSA-N,287.35900000000004
CHEMBL417426,Cc1ccnc(NCCCCCCC(=O)NC(CC(=O)O)c2cccc([N+](=O)[O-])c2)c1,Cc1ccnc(NCCCCCCC(=O)NC(CC(=O)O)c2cccc([N+](=O)[O-])c2)c1,QXUZEPOJJWMXPE-UHFFFAOYSA-N,428.48900000000015
CHEMBL6404,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)c(F)c1,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)c(F)c1,ILINIAJBGBCWBF-UHFFFAOYSA-N,288.36199999999997
CHEMBL269134,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NCC(C)(C)C)C2)cc(OC)c1OC,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)C(COC(=O)NCC(C)(C)C)C2)cc(OC)c1OC,ZJUIACXULIBYQJ-UHFFFAOYSA-N,617.6960000000003
CHEMBL6551,O=C(NCc1ccccc1)c1cc(-c2ccncc2)nnc1Cl,O=C(NCc1ccccc1)c1cc(-c2ccncc2)nnc1Cl,SPPRTXLXIZNGFC-UHFFFAOYSA-N,324.7710000000001
CHEMBL7977,CN(C)c1ncnc2c1ncn2C,CN(C)c1ncnc2c1ncn2C,GQKLJZOIXKFFQC-UHFFFAOYSA-N,177.21099999999998
CHEMBL273365,Oc1cccc(N/C(S)=N/c2ccccc2)c1,Oc1cccc(N/C(S)=N/c2ccccc2)c1,BTFREYNHBKXMCJ-UHFFFAOYSA-N,244.31900000000005
CHEMBL8815,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(C4CCCCC4)oc23)CC1,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(C4CCCCC4)oc23)CC1,HXEULGMWCGDEJE-UHFFFAOYSA-N,355.43400000000025
CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,IEDVJHCEMCRBQM-UHFFFAOYSA-N,290.32300000000004
CHEMBL8326,C/C(=C/C(N)C(=O)O)CC(N)C(=O)O,C/C(=C/C(N)C(=O)O)CC(N)C(=O)O,GTCAXECMLDTNRH-RQOWECAXSA-N,202.20999999999998
CHEMBL475,C[C@H]1C[C@H](N)c2cc(S(N)(=O)=O)sc2S1(=O)=O,C[C@H]1C[C@H](N)c2cc(S(N)(=O)=O)sc2S1(=O)=O,HVURBRAECUMAHY-NJGYIYPDSA-N,296.39500000000004
CHEMBL7255,Oc1cnnc2nc3ccccc3n12,Oc1cnnc2nc3ccccc3n12,JEVBDKCBMRNBFX-UHFFFAOYSA-N,186.174
CHEMBL6959,CC[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1CC,CC[C@H]1Cc2cc3c(C(F)(F)F)cc(O)nc3cc2N[C@@H]1CC,LOVUSVPDJMJWAS-TVQRCGJNSA-N,324.34600000000006
CHEMBL7027,O=C(c1cc2ccccc2[nH]1)c1cc2cc(OC(=O)C(c3ccccc3)c3ccccc3)ccc2[nH]1,O=C(c1cc2ccccc2[nH]1)c1cc2cc(OC(=O)C(c3ccccc3)c3ccccc3)ccc2[nH]1,GTMAMZOWGONZHQ-UHFFFAOYSA-N,470.5280000000001
CHEMBL7947,O=C1[C@@H](NS(=O)(=O)c2cc3c(Cl)nccc3s2)CCN1Cc1cc2[nH]cccc-2n1,O=C1[C@@H](NS(=O)(=O)c2cc3c(Cl)nccc3s2)CCN1Cc1cc2[nH]cccc-2n1,SGMXXDVRQGBQSY-AWEZNQCLSA-N,461.95600000000024
CHEMBL266708,CC(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,CC(=O)c1cc2c(Sc3ccc(C)cc3)cncc2s1,ZYKASDRUVLHDCC-UHFFFAOYSA-N,299.42
CHEMBL268195,C[N+](C)(CCCCCC[N+](C)(C)CCCN1C(=O)c2cc(F)c(F)cc2C1=O)CCCN1C(=O)c2cc(F)c(F)cc2C1=O.[Br-].[Br-],C[N+](C)(CCCCCC[N+](C)(C)CCCN1C(=O)c2cc(F)c(F)cc2C1=O)CCCN1C(=O)c2cc(F)c(F)cc2C1=O,HZJKWNCTJCYLBC-UHFFFAOYSA-N,620.6880000000003
CHEMBL267037,COc1ccc(CC(=O)O)cc1-c1ccc(Cl)cc1,COc1ccc(CC(=O)O)cc1-c1ccc(Cl)cc1,HOSXFBPAUOSEAP-UHFFFAOYSA-N,276.719
CHEMBL8261,Cn1cc(C2=NCC3(CN4CCC3CC4)O2)c2cc(O)ccc21,Cn1cc(C2=NCC3(CN4CCC3CC4)O2)c2cc(O)ccc21,AMBLMDDGYKDABV-UHFFFAOYSA-N,311.385
CHEMBL9508,Cc1ccnc(NCCCCC(=O)NNC(=O)CC(CC(=O)O)c2cc(Cl)cc(Cl)c2)c1,Cc1ccnc(NCCCCC(=O)NNC(=O)CC(CC(=O)O)c2cc(Cl)cc(Cl)c2)c1,YQIZMAFWDNCDLY-UHFFFAOYSA-N,481.3800000000002
CHEMBL8757,CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCCNS(=O)(=O)c2ccc(F)cc2)Cc2cc3c(cc2S1(=O)=O)OCCO3,CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCCNS(=O)(=O)c2ccc(F)cc2)Cc2cc3c(cc2S1(=O)=O)OCCO3,RKPKFJWNGYASQH-PMCHYTPCSA-N,702.7830000000001
CHEMBL9281,O=C(O)c1cc2c3cc(Cl)c(Cl)cc3nc(O)n2n1,O=C(O)c1cc2c3cc(Cl)c(Cl)cc3nc(O)n2n1,JXMKTUJSOCNULB-UHFFFAOYSA-N,298.085
CHEMBL275946,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)Nc1ccc2c(CN3CCCC3)cn(Cc3ccc(F)cc3)c2c1)C(=O)NCc1ccccc1,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)Nc1ccc2c(CN3CCCC3)cn(Cc3ccc(F)cc3)c2c1)C(=O)NCc1ccccc1,BIGFAABVAZSDBH-UWXQCODUSA-N,759.9310000000003
CHEMBL7366,COC(=O)c1ccc(C(=O)Oc2ccc3c(c2)OC(C)(C)C=C3C)cc1,COC(=O)c1ccc(C(=O)Oc2ccc3c(c2)OC(C)(C)C=C3C)cc1,MJCVHGXCUYYEPY-UHFFFAOYSA-N,352.3860000000001
CHEMBL6970,Nc1nc(N)c2c(n1)CCC(Cc1ccccc1)C2,Nc1nc(N)c2c(n1)CCC(Cc1ccccc1)C2,JHAGNGFBQHOFEL-UHFFFAOYSA-N,254.337
CHEMBL275516,CC1(C(=O)O)C2CCC(O2)C1(C)C(=O)O,CC1(C(=O)O)C2CCC(O2)C1(C)C(=O)O,NMTNUQBORQILRK-UHFFFAOYSA-N,214.21699999999998
CHEMBL9358,CC12NC(C3CCCCC31)[C@H](O)c1ccccc12,CC12NC(C3CCCCC31)[C@H](O)c1ccccc12,QUUVVNAADCNVJY-HZEFBVEASA-N,243.35000000000005
CHEMBL6281,CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](Cc3cn(-c4ccc(O)cc4)nn3)[C@H]2S1(=O)=O,CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](Cc3cn(-c4ccc(O)cc4)nn3)[C@H]2S1(=O)=O,KPAZRDMJBFRIBA-VNHYZAJKSA-N,406.4200000000001
CHEMBL7909,Cn1c2ccccc2n2c(=O)c(-c3ccccc3)nnc12,Cn1c2ccccc2n2c(=O)c(-c3ccccc3)nnc12,YUHUCHUOJJIJPC-UHFFFAOYSA-N,276.29900000000004
CHEMBL6839,C/N=c1\ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1O,C/N=c1\ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1O,KAKXRVVBBNLNRY-UHFFFAOYSA-N,367.4050000000001
CHEMBL263079,CCNc1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3OC)cccc12,CCNc1cccc2c(S(=O)(=O)Nc3ncc(Br)nc3OC)cccc12,YDPOXHCJDBMWLW-UHFFFAOYSA-N,437.3190000000001
CHEMBL8446,CC(NC(=O)c1ccccc1)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CC(NC(=O)c1ccccc1)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,NOVUBZJSKIJHDS-UHFFFAOYSA-N,421.6250000000003
CHEMBL8187,Cc1nc(NC(=O)c2ccc(C(=N)N)cc2)sc1CCC(=O)O,Cc1nc(NC(=O)c2ccc(C(=N)N)cc2)sc1CCC(=O)O,NXTXRLGABIDNIS-UHFFFAOYSA-N,332.38500000000016
CHEMBL9299,Cc1ccccc1C(=O)c1ccc2n1CCC2C(=O)O,Cc1ccccc1C(=O)c1ccc2n1CCC2C(=O)O,XZDNBSYTXJNDNK-UHFFFAOYSA-N,269.29999999999995
CHEMBL9858,OC[C@@]1(CCCc2ccccc2)CC2C3Cc4ccc(O)c5c4C2(CCN3CC2CCC2)C(O5)[C@@H]1O,OC[C@@]1(CCCc2ccccc2)CC2C3Cc4ccc(O)c5c4C2(CCN3CC2CCC2)C(O5)[C@@H]1O,ONHZVISJAPERIM-OLYUUFHWSA-N,489.6560000000004
CHEMBL266720,CC(C)(C)NCC(O)COC(=O)C1c2ccccc2-c2ccccc21,CC(C)(C)NCC(O)COC(=O)C1c2ccccc2-c2ccccc21,LUGYPRZZKYRHPI-UHFFFAOYSA-N,339.43500000000006
CHEMBL415033,O=C(NCCCn1ccnc1)c1ccc([N+](=O)[O-])o1,O=C(NCCCn1ccnc1)c1ccc([N+](=O)[O-])o1,XYCKCWONTSWPCN-UHFFFAOYSA-N,264.241
CHEMBL8116,N#Cc1ccc(C(=O)C(Nc2ccc(Cl)cc2)NC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,N#Cc1ccc(C(=O)C(Nc2ccc(Cl)cc2)NC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,DJTIBRWKPJKQCE-UHFFFAOYSA-N,524.8390000000002
CHEMBL6306,COC(=O)/C=C/C=C/C(=O)N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,COC(=O)/C=C/C=C/C(=O)N1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,LSWGVLAKCJCDNW-YDFGWWAZSA-N,427.46100000000024
CHEMBL9891,C=CC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O,C=CC/N=c1\c(O)c(O)\c1=N/[C@@H](Cc1ccc(NC(=O)c2c(Cl)cncc2Cl)cc1)C(=O)O,PQDIJZIJCHDYMZ-RGSASCSGSA-N,489.31500000000017
CHEMBL9062,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(C)CCN(C)C(=O)[C@H](C)N)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN(C)CCN(C)C(=O)[C@H](C)N)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,MUGBPTHNXDQXCH-BLAGAWBRSA-N,708.9820000000001
CHEMBL269550,CCOC(=O)C1=C(O)C(=O)N(Cc2ccccc2)C1,CCOC(=O)C1=C(O)C(=O)N(Cc2ccccc2)C1,IGYRPDIWSYGHMY-UHFFFAOYSA-N,261.27700000000004
CHEMBL7315,Cc1c(NC(=O)Cc2ccc(Br)cc2)ccc2nc(N)nc(N)c12,Cc1c(NC(=O)Cc2ccc(Br)cc2)ccc2nc(N)nc(N)c12,NKIBCARHJYUPCY-UHFFFAOYSA-N,386.25300000000016
CHEMBL269307,N#CN/C(=N\C(Cn1ccnc1)c1ccc(Cl)cc1Cl)Nc1cccc(Cl)c1Cl,N#CN/C(=N\C(Cn1ccnc1)c1ccc(Cl)cc1Cl)Nc1cccc(Cl)c1Cl,RKMFUBJLERRRMH-UHFFFAOYSA-N,468.17500000000007
CHEMBL8708,NC1(C(=O)O)CCc2ccccc2C1,NC1(C(=O)O)CCc2ccccc2C1,CDULPPOISZOUTK-UHFFFAOYSA-N,191.23
CHEMBL8622,CCCCCC(O)c1cccc(OCc2cccc(C(F)(F)F)c2)c1,CCCCCC(O)c1cccc(OCc2cccc(C(F)(F)F)c2)c1,KOFXOCZOOZGDDT-UHFFFAOYSA-N,352.396
CHEMBL8194,COC1=C/C(=C\C(=O)C(=O)O)OC(O)=C1,COC1=C/C(=C\C(=O)C(=O)O)OC(O)=C1,IOOLITKHGZBQCD-ZZXKWVIFSA-N,212.15699999999998
CHEMBL267007,N=C(N)NCCC[C@H](NCc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,N=C(N)NCCC[C@H](NCc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,WJDGOUONVAEKJN-GOTSBHOMSA-N,488.5960000000003
CHEMBL9082,CCCCC(=O)CN1C[C@@H](c2ccc3c(c2)OCO3)[C@H](C(=O)O)[C@H]1c1ccc(OC)cc1,CCCCC(=O)CN1C[C@@H](c2ccc3c(c2)OCO3)[C@H](C(=O)O)[C@H]1c1ccc(OC)cc1,AFWSQGJVIWWEOP-NKKJXINNSA-N,439.5080000000002
CHEMBL9061,O=C(NCCCn1ccnc1)c1ccc(Br)o1,O=C(NCCCn1ccnc1)c1ccc(Br)o1,CULTXFNTXQFDBC-UHFFFAOYSA-N,298.14
CHEMBL266595,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,CC[C@H]1OC(=O)CC(O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,OYDVERACJVZDME-ADKOJLCPSA-N,648.9260000000004
CHEMBL9532,Cc1cccc(NC(=O)NNc2nc3ccccc3c(=O)n2-c2cccc3ccccc23)c1,Cc1cccc(NC(=O)NNc2nc3ccccc3c(=O)n2-c2cccc3ccccc23)c1,GJNBBUANUDPABU-UHFFFAOYSA-N,435.4870000000002
CHEMBL269613,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(SC)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,CCCC[C@@H](C[C@@H](CCc1ccc(-c2ccc(SC)cc2)cc1)C(=O)N[C@H](C(=O)NC)C(C)(C)C)C(=O)O,ZQJRBAHLNKPYFN-CMTIAEDTSA-N,540.7700000000003
CHEMBL8105,NC1=NC(C2CC2)Cc2sccc21,NC1=NC(C2CC2)Cc2sccc21,SDSGBYHHAGJJCK-UHFFFAOYSA-N,192.287
CHEMBL441216,Nc1nc(O)c2ncn(C3CC(O)C(O)C(CO)O3)c2n1,Nc1nc(O)c2ncn(C3CC(O)C(O)C(CO)O3)c2n1,HYFGWXRYSFKMMQ-UHFFFAOYSA-N,297.271
CHEMBL8617,COc1cccc2c1C(CCCN1CCN(c3ccccn3)CC1)=CCC2,COc1cccc2c1C(CCCN1CCN(c3ccccn3)CC1)=CCC2,LFPMDBSDZKZDIJ-UHFFFAOYSA-N,363.5050000000001
CHEMBL7251,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,C/C(=C\Cn1oc(=O)[nH]c1=O)c1cccc(OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1,SXVQTFJOJPTOJT-LFYBBSHMSA-N,474.357
CHEMBL428005,CCC(C)[C@H](NC(=O)[C@@H]1CCCN1[P@](=O)(OC)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C(=O)NCC(C)C,CCC(C)[C@H](NC(=O)[C@@H]1CCCN1[P@](=O)(OC)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C)C(=O)NCC(C)C,CQUPDLMNSMWCST-QNSNAVKOSA-N,694.8109999999999
CHEMBL7859,CS(=O)(=O)c1nc(-c2cc(Cl)cc(Cl)c2)c(-c2cc(Cl)cc(Cl)c2)[nH]1,CS(=O)(=O)c1nc(-c2cc(Cl)cc(Cl)c2)c(-c2cc(Cl)cc(Cl)c2)[nH]1,FXRICUFKFAVNCF-UHFFFAOYSA-N,436.14700000000016
CHEMBL266143,COc1ccc([C@@H]2[C@@H](C(=O)O)[C@H](c3ccc4c(c3)OCO4)CN2CCc2ccccn2)cc1,COc1ccc([C@@H]2[C@@H](C(=O)O)[C@H](c3ccc4c(c3)OCO4)CN2CCc2ccccn2)cc1,APUCFGMBXSLHQL-GVXSCFBNSA-N,446.50300000000027
CHEMBL9905,Oc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCc4ccccc4)CC4C(C2)N(CC2CC2)CCC341,Oc1ccc2c3c1OC1[C@H]4OC[C@@]4(CCc4ccccc4)CC4C(C2)N(CC2CC2)CCC341,NYZTYOCWQZDJNH-WGCWOVTKSA-N,443.58700000000033
CHEMBL6654,CCC1Nc2cc3oc(=O)cc(C(F)(F)F)c3cc2CC1C,CCC1Nc2cc3oc(=O)cc(C(F)(F)F)c3cc2CC1C,GTZWEKOQKQIWQD-UHFFFAOYSA-N,311.30300000000005
CHEMBL6631,COc1ccc(Sc2cnc3nc(N)nc(N)c3n2)cc1,COc1ccc(Sc2cnc3nc(N)nc(N)c3n2)cc1,JGFCVHSDXCZJCY-UHFFFAOYSA-N,300.34700000000004
CHEMBL427643,CO[C@@H]1[C@@H](N)[C@@H](O)[C@@H](O)[C@H]1O,CO[C@@H]1[C@@H](N)[C@@H](O)[C@@H](O)[C@H]1O,NLCVJSNNNWJBCS-YDMGZANHSA-N,163.173
CHEMBL7910,CC(=O)c1cc(NC(=O)c2cccs2)ccc1OCC(O)CNC(C)(C)C,CC(=O)c1cc(NC(=O)c2cccs2)ccc1OCC(O)CNC(C)(C)C,WVGAOPSZYMBUJB-UHFFFAOYSA-N,390.5050000000002
CHEMBL9266,CCC/C=C/C(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,CCC/C=C/C(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,VYCHNOJGHOBLGU-IPLHWJFFSA-N,384.4280000000001
CHEMBL457,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,HEMJJKBWTPKOJG-UHFFFAOYSA-N,250.33799999999997
CHEMBL8437,O=C1[C@@H](NS(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2[nH]cccc-2n1,O=C1[C@@H](NS(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2[nH]cccc-2n1,RSRMYNXNAJWEPU-INIZCTEOSA-N,460.96800000000025
CHEMBL8091,COC(=O)c1cc(Nc2ccc(F)cc2)c(Nc2ccc(F)cc2)cc1C(=O)OC,COC(=O)c1cc(Nc2ccc(F)cc2)c(Nc2ccc(F)cc2)cc1C(=O)OC,PRAKUYLJFUQFBZ-UHFFFAOYSA-N,412.39200000000017
CHEMBL9501,CCOC(=O)c1cccc(NC(=O)NNc2nc3ccccc3c(=O)n2-c2cccc(F)c2)c1,CCOC(=O)c1cccc(NC(=O)NNc2nc3ccccc3c(=O)n2-c2cccc(F)c2)c1,UGXATLNWGKUSNL-UHFFFAOYSA-N,461.45300000000015
CHEMBL6599,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)cc1,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccc(OCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)cc1,FVSXNRBACMJALL-SDNWHVSQSA-N,487.43400000000014
CHEMBL6493,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ncccc2NCc2ccccc2)CC1,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ncccc2NCc2ccccc2)CC1,LJRNOCGYBNRDSO-UHFFFAOYSA-N,411.5090000000002
CHEMBL266995,Oc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1,Oc1cc(O)c2c(O)c(-c3cccc(Cl)c3)cnc2c1,ZDTZOBIXVNHHCR-UHFFFAOYSA-N,287.702
CHEMBL441015,C=C1C(=O)OC2C3CCC(C3)C12,C=C1C(=O)OC2C3CCC(C3)C12,DIHDLUOQJUUOHH-UHFFFAOYSA-N,164.20399999999998
CHEMBL267745,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)/C(=C/c3ccccn3)[C@H]2SC1.[Na+],CC(=O)OCC1=C(C(=O)[O-])N2C(=O)/C(=C/c3ccccn3)[C@H]2SC1,CQNPZZNQXQNFCS-NYXMJBRJSA-M,345.35600000000005
CHEMBL7223,C/C(=C\CC1OC(=O)NC1=O)c1cccc(OCc2nc(-c3ccc(OC(F)(F)F)cc3)oc2C)c1,C/C(=C\CC1OC(=O)NC1=O)c1cccc(OCc2nc(-c3ccc(OC(F)(F)F)cc3)oc2C)c1,RTYQRACVLWMXIE-MKMNVTDBSA-N,502.44500000000016
CHEMBL266598,CC(C)Oc1cccc(-n2c(CCNC(=O)Nc3ccc(Br)cc3)nc3ccccc3c2=O)c1,CC(C)Oc1cccc(-n2c(CCNC(=O)Nc3ccc(Br)cc3)nc3ccccc3c2=O)c1,JMVWXYXYSBRGFH-UHFFFAOYSA-N,521.4150000000002
CHEMBL8965,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/[C@]2(C)O[C@H]2[C@@H]1C,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/[C@]2(C)O[C@H]2[C@@H]1C,IUPCWCLVECYZRV-JZMZINANSA-N,581.7470000000003
CHEMBL276448,C=CCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,C=CCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,QXZLBNXXSDDTEZ-QGZVFWFLSA-N,370.40100000000007
CHEMBL7878,CC(C)(CCCOc1ccc([S+]([O-])CCCC(C)(C)C(=O)O)cc1)C(=O)O,CC(C)(CCCOc1ccc([S+]([O-])CCCC(C)(C)C(=O)O)cc1)C(=O)O,ODXOUNLVTKUSHB-UHFFFAOYSA-N,398.52100000000013
CHEMBL273920,CCCCc1cc(C)c2cccc(CCCC)c2n1,CCCCc1cc(C)c2cccc(CCCC)c2n1,CCAOIMOPQQHQNU-UHFFFAOYSA-N,255.40499999999994
CHEMBL7123,OCCCc1cc2c(cc1O)CCO2,OCCCc1cc2c(cc1O)CCO2,NBCPEELHRMPYFF-UHFFFAOYSA-N,194.22999999999996
CHEMBL8934,CCOC(=O)Nc1cc2c(c(N)n1)N=C(CN(C)c1ccc(Cl)cc1)CN2,CCOC(=O)Nc1cc2c(c(N)n1)N=C(CN(C)c1ccc(Cl)cc1)CN2,WFGUUZFDPSFSLK-UHFFFAOYSA-N,388.85900000000004
CHEMBL446,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,ASWVTGNCAZCNNR-UHFFFAOYSA-N,278.337
CHEMBL7313,CC(C)(C)NCC(O)COC(=O)c1ccc(F)cc1,CC(C)(C)NCC(O)COC(=O)c1ccc(F)cc1,YFVVIVOYNIKDNA-UHFFFAOYSA-N,269.316
CHEMBL8771,Nc1ncnc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1C=C(CO)[C@@H](O)[C@H]1O,XUGWUUDOWNZAGW-VDAHYXPESA-N,263.257
CHEMBL7568,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,GPKJTRJOBQGKQK-UHFFFAOYSA-N,399.9660000000002
CHEMBL9523,CCCCC/C=C/C/C=C/C/C=C/CCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,CCCCC/C=C/C/C=C/C/C=C/CCCCC(=O)O[C@H](CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,YTUKKDBIYWXAAW-IAJOTDISSA-N,548.7200000000003
CHEMBL275686,CC(C)Oc1ccccc1NC(=O)Nc1ccc2cnccc2n1,CC(C)Oc1ccccc1NC(=O)Nc1ccc2cnccc2n1,SUSAJNWKHZFVCV-UHFFFAOYSA-N,322.36800000000005
CHEMBL275716,OCC1OC(n2cnc3c(O)ncnc32)CC1O,OCC1OC(n2cnc3c(O)ncnc32)CC1O,VGONTNSXDCQUGY-UHFFFAOYSA-N,252.23000000000002
CHEMBL7460,C(#Cc1ccccc1)CN1CCC(COC(c2ccccc2)c2ccccc2)CC1,C(#Cc1ccccc1)CN1CCC(COC(c2ccccc2)c2ccccc2)CC1,SKNKVBFJWGCXGI-UHFFFAOYSA-N,395.5460000000001
CHEMBL6244,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,RSMOCRIXTHPCBX-UHFFFAOYSA-N,474.51000000000033
CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,GSDSWSVVBLHKDQ-JTQLQIEISA-N,361.37300000000005
CHEMBL266675,c1ccc(Cn2cnc3c(N4CCC4)ncnc32)cc1,c1ccc(Cn2cnc3c(N4CCC4)ncnc32)cc1,VYXJCDQZDPJDQO-UHFFFAOYSA-N,265.32
CHEMBL7375,COc1ccc(OC)c(CC2CCc3nc(N)nc(N)c3C2)c1,COc1ccc(OC)c(CC2CCc3nc(N)nc(N)c3C2)c1,YGCBRLOKQASAIE-UHFFFAOYSA-N,314.38900000000007
CHEMBL267832,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)C(C)C)cc1,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)C(C)C)cc1,AXUMAJPONGIXCH-JOCHJYFZSA-N,446.5070000000001
